model_name,url,metadata_field,findability,annot_missing,value_annot,value_pred,rouge,levenshtein,domain,provider,name
Qwen 2.5 VL 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Spatial coverage,2,False,Global,Global,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Spatial coverage,2,False,Wadden sea,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Spatial coverage,1,False,Netherlands,Netherlands,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Spatial coverage,2,False,Wadden Sea,Waddenzee (Wadden Sea),0.8,0.4545454545454546,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/8319440,Spatial coverage,2,False,Belgium,Belgium,1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Spatial reference system,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Spatial reference system,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Spatial reference system,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/11440456,Spatial reference system,0,True,N/A,N/A,1.0,1.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Spatial reference system,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Spatial reference system,0,True,N/A,"Not explicitly mentioned in the text, but likely uses a standard projection like WGS84 or UTM.",0.1111111111111111,0.010638297872340385,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 VL 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Spatial reference system,0,True,N/A,N/A,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Spatial reference system,1,False,EPSG:28992,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Spatial reference system,0,True,N/A,N/A,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Spatial reference system,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/8319440,Spatial reference system,0,True,N/A,N/A,1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Spatial resolution,2,False,30-m,30-m,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Spatial resolution,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Spatial resolution,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/11440456,Spatial resolution,0,True,N/A,N/A,1.0,1.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Spatial resolution,2,False,30-m,30-m,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Spatial resolution,2,False,30-m,30-m,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 VL 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Spatial resolution,2,False,30m,30m,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Spatial resolution,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Spatial resolution,0,True,N/A,N/A,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Spatial resolution,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/8319440,Spatial resolution,2,False,10 m and 100 m,10 m and 100 m,1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Temporal coverage,1,False,2000-01-01 00:00:00 UTC - 2022-12-31 00:00:00 UTC,2000-01-01 00:00:00 UTC – 2022-12-31 00:00:00 UTC,1.0,0.9387755102040817,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Temporal coverage,1,False,2000-01-01 00:00:00 UTC - 2020-12-31 00:00:00 UTC,2000-01-01 00:00:00 UTC – 2020-12-31 00:00:00 UTC,1.0,0.9387755102040817,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Temporal coverage,2,False,2024,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/11440456,Temporal coverage,2,False,2021–2023,2021–2023,1.0,1.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Temporal coverage,2,False,2000-01-01 00:00:00 UTC - 2022-12-31 00:00:00 UTC,2000-01-01 to 2022-12-31,0.5714285714285714,0.44897959183673475,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Temporal coverage,1,False,2000-01-01 00:00:00 UTC - 2022-12-31 00:00:00 UTC,2000-01-01 00:00:00 UTC – 2022-12-31 00:00:00 UTC,1.0,0.9387755102040817,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 VL 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Temporal coverage,1,False,2015-11-28T00:00:00Z–2025-05-12T23:58:01Z,2015-11-28T00:00:00Z–2026-02-25T18:12:29Z,0.5,0.7560975609756098,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Temporal coverage,2,False,2017,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Temporal coverage,1,False,1982-2005,1982-2005,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Temporal coverage,2,False,2016,2016-11-01 to present (implied),0.2857142857142857,0.12903225806451613,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/8319440,Temporal coverage,0,True,N/A,Present and the year 2050,0.0,0.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Temporal resolution,2,False,Bi-monthly,bi-monthly,1.0,0.9,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Temporal resolution,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Temporal resolution,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/11440456,Temporal resolution,0,True,N/A,120 seconds,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Temporal resolution,2,False,bi-monthly,Yearly,0.0,0.19999999999999996,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Temporal resolution,2,False,bi-monthly,Yearly (aggregated from bi-monthly data),0.5,0.25,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 VL 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Temporal resolution,2,False,Daily,Daily,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Temporal resolution,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Temporal resolution,0,True,N/A,N/A,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Temporal resolution,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/8319440,Temporal resolution,0,True,N/A,N/A,1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Title,1,False,Cloud-free reconstructed Landsat bimonthly Normalized Difference Vegetation Index (NDVI),Cloud-free reconstructed Landsat bimonthly Normalized Difference Vegetation Index (NDVI),1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Title,1,False,Actual probability distribution for Quercus robur (2000–2020),Actual probability distribution for Quercus robur (2000–2020),1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Title,1,False,Waddenbalans 2024,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/11440456,Title,1,False,Repository of camera trap data recorded during three pilot studies of the Amsterdamse Waterleidingduinen,N/A,0.0,0.009615384615384581,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Title,1,False,Cloud-free reconstructed Landsat yearly blue band,EcoDataCube: Cloud-free reconstructed Landsat yearly blue band,0.9333333333333333,0.7903225806451613,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Title,1,False,Cloud-free reconstructed Landsat yearly green band,Cloud-free reconstructed Landsat yearly green band in EcoDataCube,0.8750000000000001,0.7692307692307692,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 VL 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Title,1,False,HLSS30: HLS Sentinel-2 Multi-spectral Instrument Surface Reflectance Daily Global 30m,"HLSS30: HLS Sentinel-2 Multi-spectral Instrument Surface Reflectance Daily Global 30m, Earth Engine",0.923076923076923,0.8585858585858586,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Title,1,False,Ecotopenkaart Waddenzee (2017),N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Title,1,False,Dutch forest reserves database and network,Dutch forest reserves database and network,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Title,1,False,WMR - TMAP: Ecotopenkaart,WMR - TMAP: Ecotopenkaart,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/8319440,Title,1,False,High spatial resolution dataset of downscaled LUH2 land use scenarios for Belgium (10 m and 100 m),High spatial resolution dataset of downscaled LUH2 land use scenarios for Belgium (10 m and 100 m),1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.10884235,https://doi.org/10.5281/zenodo.10884235,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.5887415,https://doi.org/10.5281/zenodo.5887415,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Unique Identifier,1,False,0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/11440456,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.11440456,"pilot1.zip, pilot2.zip, pilot3.zip",0.0,0.07692307692307687,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.10851081,doi:10.5281/zenodo.10851081,0.8333333333333333,0.6666666666666667,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 VL 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.10851081,green_glad.landsat.ard2.seasconv.m.yearly_20000101_20001231,0.0,0.13559322033898302,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 VL 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Unique Identifier,2,False,NASA/HLS/HLSS30/v002,"NASA/HLS/HLSS30/v002, N/A",0.8,0.8,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Unique Identifier,1,False,L-mHomzGRuKAHGMkUPjY9g,N/A,0.0,0.045454545454545414,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Unique Identifier,1,False,"doi:10.17026/dans-2bd-kskz, DANS-KNAW: easy-dataset:117939",https://doi.org/10.17026/DANS-2BD-KSKZ,0.631578947368421,0.10344827586206895,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 VL 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Unique Identifier,1,False,A0h06_NlSEuNlium5OO3FA,A0h06_NlSEuNlium5OO3FA,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 VL 32B,https://zenodo.org/records/8319440,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.8319440,DOI: 10.5281/zenodo.8319440,0.8333333333333333,0.6052631578947368,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Access rights,0,True,N/A,Open,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Access rights,0,True,N/A,Open,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Mistral Small 3.2 24B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Access rights,2,False,No user limitations,N/A,0.0,0.052631578947368474,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Mistral Small 3.2 24B,https://zenodo.org/records/11440456,Access rights,2,False,The data are freely available,Open,0.0,0.03448275862068961,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Access rights,0,True,N/A,Open,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
